Date,NVDA_Price,Strike,Contracts,Premium,PnL,Capital,VIX,Status,Peak,Drawdown_%
2020-03-23,6.294266223907471,4.720529361955281,3,120,120.0,57206.37089307698,37.72405214263965,OTM,57206.37089307698,0.0
2020-03-30,6.074601650238037,5.636901639966552,3,120,120.0,57326.37089307698,45.12470880332916,OTM,57326.37089307698,0.0
2020-04-06,6.548796653747559,5.437371406504336,3,120,120.0,57446.37089307698,45.25800143412852,OTM,57446.37089307698,0.0
2020-04-13,7.280259132385254,5.848176237697288,3,120,120.0,57566.37089307698,45.85907800494108,OTM,57566.37089307698,0.0
2020-04-20,7.21226692199707,6.472651568879338,3,120,120.0,57686.37089307698,46.99743775844523,OTM,57686.37089307698,0.0
2020-04-27,7.04266357421875,6.427016583600635,3,120,120.0,57806.37089307698,46.404942604423994,OTM,57806.37089307698,0.0
2020-05-04,7.782841682434082,6.276707415622023,3,120,120.0,57926.37089307698,46.37101950674146,OTM,57926.37089307698,0.0
2020-05-11,8.458518981933594,6.97221883341855,3,120,120.0,58046.37089307698,45.04293153011038,OTM,58046.37089307698,0.0
2020-05-18,8.991987228393555,7.558242202194597,3,120,120.0,58166.37089307698,45.70035403021845,OTM,58166.37089307698,0.0
2020-05-25,8.84180736541748,8.071216549078096,3,120,120.0,58286.37089307698,44.536393350138695,OTM,58286.37089307698,0.0
2020-06-01,8.8901948928833,7.935787941252145,3,120,120.0,58406.37089307698,44.55684832647546,OTM,58406.37089307698,0.0
2020-06-08,8.902652740478516,8.042940998199132,3,120,120.0,58526.37089307698,42.48931736527622,OTM,58526.37089307698,0.0
2020-06-15,9.230300903320312,8.213657580277612,3,120,120.0,58646.37089307698,37.32330026627416,OTM,58646.37089307698,0.0
2020-06-22,9.124408721923828,8.739864867784071,3,120,120.0,58766.37089307698,30.325977274046256,OTM,58766.37089307698,0.0
